05 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  2.29239043  rmax[A]  1.64060999832  rmin[A]=  2.57489909186  CN(rmin)=  3.94932978359  +-  0.0187281950849   Nj=  49  Nj/V[1/A^3]=  0.041699057899
10 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  2.61082751  rmax[A]  1.63708498341  rmin[A]=  2.56760725611  CN(rmin)=  4.24954105542  +-  0.00457840160495  Nj=  49  Nj/V[1/A^3]=  0.0474914944186
13 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  2.75339228  rmax[A]  1.63351871049  rmin[A]=  2.57607549419  CN(rmin)=  4.41119680651  +-  0.00179684775485  Nj=  49  Nj/V[1/A^3]=  0.0500847771735
15 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  2.84864395  rmax[A]  1.63971171045  rmin[A]=  2.56697444334  CN(rmin)=  4.46946244765  +-  0.00449498378814  Nj=  49  Nj/V[1/A^3]=  0.0518174247935
25 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  3.15166136  rmax[A]  1.6338907589   rmin[A]=  2.49379190385  CN(rmin)=  4.65459571858  +-  0.0381558225067   Nj=  49  Nj/V[1/A^3]=  0.0573293745021
35 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  3.45336462  rmax[A]  1.6337302375   rmin[A]=  2.37040031723  CN(rmin)=  4.68834722856  +-  0.14525921409     Nj=  49  Nj/V[1/A^3]=  0.0628174194656
50 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  3.74715878  rmax[A]  1.63890841268  rmin[A]=  2.41556376321  CN(rmin)=  5.08365769547  +-  0.0753378871372   Nj=  49  Nj/V[1/A^3]=  0.0681615960652
75 GPa   Si-O  T[K]=  5000.00  rho[g/cc]=  4.15002138  rmax[A]  1.64409344814  rmin[A]=  2.43311889766  CN(rmin)=  5.57844013839  +-  0.0326071787195   Nj=  49  Nj/V[1/A^3]=  0.0754897505405
100 GPa  Si-O  T[K]=  5000.00  rho[g/cc]=  4.48597356  rmax[A]  1.63044708248  rmin[A]=  2.41808480756  CN(rmin)=  5.80309962878  +-  0.015976960348    Nj=  49  Nj/V[1/A^3]=  0.0816007903484
